date,rtgs_vol,rtgs_val,neft_vol,neft_val,aeps_vol,aeps_val,upi_vol,upi_val,imps_vol,imps_val,nach_credit_vol,nach_credit_val,nach_debit_vol,nach_debit_val,netc_vol,netc_val,bbps_vol,bbps_val,cts_vol,cts_val,credit_pos_vol,credit_pos_val,credit_ecom_vol,credit_ecom_val,debit_pos_vol,debit_pos_val,debit_ecom_vol,debit_ecom_val,ppi_pos_vol,ppi_pos_val,ppi_ecom_vol,ppi_ecom_val,credit_combined_vol,credit_combined_val,debit_combined_vol,debit_combined_val,ppi_combined_vol,ppi_combined_val,nfs_vol,nfs_val,aeps_bc_vol,aeps_bc_val,gov_sec_vol,gov_sec_val,forex_vol,forex_val,rupee_der_vol,rupee_der_val
2023-09-26,9.43637,713216.57952977,182.43849,124620.530240621,0.65,20.619999999999997,3412.97,49983.7,152.86,17255.2,53.49,4662.71,12.63,2823.88,93.26,164.43,33.54,832.2,25.13,28311.77,31.66517,1235.2448342,37.33313,2583.8650479,34.48384,755.4741729,16.00249,461.2934985,0.7639199999999999,14.8065298,1.6142999999999998,50.8786167,68.9983,3819.1098820999996,50.48633,1216.7676714,2.37822,65.6851465,93.26,3651.25,29.04,751.3,0.07761,691497.212,0.10376,251997.75999999998,0.0048,24050.0
2023-09-27,9.89454,941374.2973194161,200.09211,156385.56491647701,0.63,20.13,3507.09,51103.2,155.74,17874.33,83.02,6073.349999999999,11.84,2794.53,100.78,175.97,32.99,776.28,22.47,27364.7,31.982799999999997,1228.4869228,37.73543,2439.9736623999997,34.9851,790.4972511,16.29741,481.4190232,0.7371200000000001,13.3719762,1.4455600000000002,51.0937883,69.71823,3668.4605851999995,51.28251,1271.9162743,2.1826800000000004,64.4657645,96.27,3822.33,28.76,755.58,0.07558,675969.5730000001,0.082355,282835.3,0.00624,39196.96
2023-09-28,5.30859,483190.907791509,161.40455,102732.135310626,0.62,19.78,3330.36,46099.97,148.03,15579.07,100.5,5251.2,65.73,3060.41,100.38,176.91,30.74,653.26,8.5,9480.7,33.06089,1264.3214805,37.80382,2641.9864193,34.63054,840.426352,15.97572,463.6158662,0.7659799999999999,15.3258208,1.16977,42.9506691,70.86471,3906.3078998,50.606260000000006,1304.0422182,1.9357499999999999,58.2764899,88.47,3432.56,26.69,702.7,0.00272,34408.24,0.00065,9175.24,0.00714,38585.0
2023-09-29,9.80886,873937.264168808,301.65002,208634.520819156,0.64,20.720000000000002,3464.94,54305.47,156.8,19948.29,93.03,7571.549999999999,10.35,2706.22,100.93,176.12,34.07,849.69,19.35,25070.06,25.868029999999997,999.7506256,21.493479999999998,1597.6882295,30.02663,685.9039696,11.84353,381.5232183,0.70479,13.850531700000001,0.89162,39.0191711,47.361509999999996,2597.4388551,41.87016,1067.4271879,1.59641,52.8697028,98.0,4050.35,26.93,726.08,0.11082,706119.265,0.20077,1667585.32,0.0044,33015.0
2023-09-30,9.34722,535944.167573486,241.99404,161491.360146064,0.6,20.2,3686.36,62984.04,167.92,21492.53,90.98,6915.76,18.66,3728.22,113.2,196.45,37.73,1018.74,23.86,26352.37,31.386219999999998,1208.4944992,39.5435,2687.1656696,34.563280000000006,834.4976441,14.83201,527.5699768999999,0.8691800000000001,14.0950916,0.7987500000000001,21.959429200000002,70.92972,3895.6601688,49.39529,1362.067621,1.6679300000000001,36.054520800000006,112.94,5019.38,24.83,704.62,0.00253,39033.44,0.0,0.0,0.0,0.0
2023-10-01,0.96625,13918.507879380999,110.72208,22103.827494842,0.24000000000000002,11.7,3713.88,55361.74,162.59,15955.31,10.86,968.79,14.55,2272.1,113.83,193.36,31.93,541.59,0.0,0.0,33.19486,1188.2480083,32.56164,2044.836377,34.76118,830.2771099999999,13.053989999999999,410.0111942,0.93762,16.4551358,0.91635,44.3446629,65.75649999999999,3233.0843853,47.81517,1240.2883041999999,1.85397,60.799798700000004,111.21,4642.44,27.37,742.05,H,H,H,H,H,H
2023-10-02,1.52069,14966.332559528,114.78935,23661.514910348,0.26,13.83,3639.63,55043.13,165.13,16331.88,1.26,261.3,139.02,7434.06,108.42,176.73,36.67,654.49,0.0,0.0,30.244429999999998,1179.5315043,32.07382,2003.4843174000002,31.976809999999997,807.7448424,12.96663,382.1392684,0.89755,16.6106276,0.65499,17.2278406,62.31824999999999,3183.0158217000003,44.943439999999995,1189.8841108000001,1.55254,33.8384682,106.37,4576.88,31.74,870.78,H,H,H,H,H,H
2023-10-03,11.63012,1048695.472831221,351.32933,191360.74302763,0.27,13.62,3766.67,66099.28,178.17,22495.35,111.78,7600.04,123.94,8065.78,99.04,165.67,45.25,978.91,33.1,34675.26,68.34546,2764.9558880000004,76.59199000000001,5798.6098547,65.29906,1624.4938966,32.66088,988.1902503,1.06327,19.456378,0.9171499999999999,29.317482299999998,144.93745,8563.5657427,97.95993999999999,2612.6841469,1.9804199999999998,48.773860299999996,115.77,5306.09,31.58,893.52,0.07262,712556.253,0.169315,524062.70999999996,0.00595,35885
2023-10-04,9.65611,643474.016901037,251.60622,135953.131541087,0.3,13.82,3792.63,67532.08,177.79,21963.94,203.25,5828.65,39.8,5755.62,95.96,167.44,44.2,931.96,27.55,28624.52,31.85514,1402.6506616000001,41.100860000000004,3613.8790615,38.38235,912.6699843000001,17.70752,598.0106832,0.87513,16.270189900000002,1.07629,48.941918400000006,72.956,5016.5297231,56.089870000000005,1510.6806675000003,1.95142,65.21210830000001,118.54,5390.01,32.59,896.72,0.06589,685385.8400000001,0.08542,257068.75,0.00661,43875
2023-10-05,9.54005,554271.699505109,241.3291,132542.270160451,0.33,14.06,3871.82,66768.83,180.46,21708.24,391.53000000000003,8234.39,214.14,22308.98,96.14,172.26,46.55,1115.94,25.86,27570.54,31.50589,1380.4118772999998,40.62504,3631.0412883999998,37.76262,904.0407630999999,17.81029,604.2501540999999,0.95157,16.2324409,1.09573,48.010431100000005,72.13093,5011.4531657,55.57290999999999,1508.2909172,2.0473,64.242872,116.69,5195.59,38.07,955.71,0.07255,675012.2730788,0.100035,256650.63,0.0049,31020
2023-10-06,9.33846,684774.846479503,273.32626,147129.78570376898,0.35000000000000003,13.9,3784.17,60745.31,177.16,19990.57,107.36000000000001,4988.34,32.1,3968.97,98.22,177.4,41.29,934.61,24.27,26357.23,32.49434,1391.4237018,41.35068,3242.0350463,38.25475,903.8179844000001,18.36448,584.5797675,0.9435,16.0752118,1.02658,41.1036367,73.84502,4633.4587481,56.61923,1488.3977519,1.97008,57.1788485,114.26,4999.09,37.85,930.69,0.06728,664512.811,0.10739,342018.16000000003,0.00657,34620
2023-10-07,7.49697,217760.61676490502,277.69071,111993.652628026,0.34,13.46,3910.27,65036.72,170.41,18766.57,92.48,7744.0,73.66,7378.13,103.24,182.46,37.7,803.35,21.49,22454.21,28.848599999999998,1187.1683377,26.55334,2402.173337,33.407579999999996,840.2884277,13.93087,630.9063622,1.04371,17.5574376,0.94231,35.7112283,55.401939999999996,3589.3416747,47.338449999999995,1471.1947899000002,1.98602,53.2686659,119.97,5367.41,35.41,896.14,0.0014,18245.07,0,0,0,0
2023-10-08,0.89478,8730.322932914,108.7399,18125.392228675,0.37,13.889999999999999,3850.15,51259.08,152.35,12742.6,2.06,267.63,30.98,2200.6,100.41,180.2,31.09,553.82,0.0,0.0,29.789389999999997,1106.3125631,26.86444,2359.0538918,34.00017,827.5107236,13.32385,455.95936329999995,0.9543400000000001,17.371081099999998,1.0329300000000001,42.8008698,56.65383,3465.3664549000005,47.32402,1283.4700868999998,1.98727,60.1719509,116.62,4835.16,31.18,786.72,H,H,H,H,H,H
2023-10-09,9.7394,601379.9739939161,223.95397,130641.379216873,0.43,16.4,3823.2,67283.18,178.41,20885.39,81.37,5444.9,29.55,2943.23,94.6,166.21,43.22,1004.57,26.08,23970.51,51.70883,2119.9815438,107.58975000000001,10554.4514656,54.668769999999995,1343.3993977,31.369570000000003,1231.9094544,1.07036,17.9967363,0.99992,32.4582562,159.29858000000002,12674.4330094,86.03834,2575.3088521,2.07028,50.4549925,118.59,5222.94,39.29,1023.66,0.08858,744815.648,0,0,0.00321,19300
2023-10-10,9.20753,639906.743057578,255.50285,138707.43210449698,0.44,16.76,3904.74,64797.72,175.11,20052.86,133.28,5146.25,152.98,18487.69,95.78,172.35,45.13,1157.78,27.07,25792.0,31.8366,1325.4803649,56.90554,5372.2925887,37.326,896.2241513,18.73297,664.2702692,0.9668199999999999,16.0907718,1.0708900000000001,47.5661153,88.74214,6697.772953600001,56.05897,1560.4944205000002,2.03771,63.6568871,120.04,5302.82,37.2,967.14,0.06008,690108.4979999999,0.175845,476505.26,0.00566,28470
2023-10-11,8.91418,521781.82069598907,220.89748,126373.996239074,0.44,17.13,3864.04,61280.39,174.08,19219.86,72.94,5041.2,19.23,3108.72,97.92,177.87,42.28,1050.56,24.65,23951.73,33.77753,1368.0639528,55.79573,4168.1030929,39.4638,955.4659048000001,21.13893,663.4382466,0.96118,16.3089278,1.0950600000000001,44.2535439,89.57326,5536.1670457,60.602729999999994,1618.9041514,2.0562400000000003,60.562471699999996,116.59,5088.47,36.79,942.34,0.06315,692665.287,0.074845,256760.53999999998,0.00666,37340
2023-10-12,8.89668,550353.997187186,220.93229,119792.188776672,0.45,17.21,3815.6,58987.48,167.03,18413.2,65.63,4957.0199999999995,20.69,2650.15,99.42,181.57,43.62,998.9,23.45,23595.86,31.640060000000002,1251.9203993,61.78375,4762.8896563,37.40852,889.8352259999999,19.45992,635.6827798,0.91581,15.2225063,1.0499299999999998,41.541921,93.42381,6014.8100556,56.86844000000001,1525.5180058,1.9657399999999998,56.7644273,111.86,4808.14,36.34,930.72,0.07201,713414.488,0.09767,265710.67,0.00558,46965
2023-10-13,9.70449,675946.818005309,229.82887,135108.533052879,0.48,18.54,3845.97,56244.79,161.96,17802.98,49.49,6273.46,23.94,2319.09,105.25,186.83,42.74,978.82,22.5,22966.85,33.3862,1263.326673,36.68267,2584.1624217999997,38.20047,892.9388823,15.78305,483.493651,1.01932,16.4710946,1.0737700000000001,47.250487400000004,70.06887,3847.4890947999997,53.98352,1376.4325333000002,2.09309,63.721582000000005,111.54,4696.66,35.66,918.52,0.06564,670371.6065455,0.095725,342249.47000000003,0.00576,29445
2023-10-14,2.18863,23263.917540898998,125.19806,26968.29030421,0.48,18.82,3320.07,41345.44,149.09,14295.76,143.94,2819.08,10.12,843.09,105.17,186.26,32.33,628.98,0.0,0.0,32.299859999999995,1092.9321564,39.261269999999996,2193.6174871000003,39.42605,882.0702501,15.42141,389.31903029999995,0.96727,16.0888442,0.95217,34.360099,71.56112999999999,3286.5496435000005,54.84746,1271.3892804,1.9194399999999998,50.4489432,114.91,4609.32,31.52,803.96,H,H,H,H,H,H
2023-10-15,0.83707,7526.679080663001,104.53822,14011.706579129,0.48,16.7,3590.01,44351.21,144.27,10972.72,34.73,356.25,61.19,6723.22,103.76,183.99,32.06,565.73,0.0,0.0,34.069599999999994,1279.7518744,39.53698,2065.8374371,37.21706,937.1167737000001,13.71809,370.65694449999995,0.95428,15.9306899,0.7199,20.2695639,73.60658,3345.5893115,50.93514999999999,1307.7737182,1.67418,36.2002538,114.47,4395.09,30.76,743.93,H,H,H,H,H,H
2023-10-16,11.58609,675457.714545124,238.69192,149253.495289389,0.52,18.23,3537.26,55618.56,164.71,19201.53,159.22,7303.39,57.0,4127.66,99.02,169.14,45.21,1040.19,35.37,32223.88,53.07008,2003.6362064999998,83.68222,5137.0471576,56.8703,1426.1844047,28.5523,790.4918587,0.95989,16.7048832,0.9024500000000001,27.779778500000003,136.7523,7140.683364099999,85.4226,2216.6762633999997,1.86234,44.484661700000004,113.78,4726.88,37.81,955.62,0.06787,711874.069,0.10772,326949.64,0.00405,18795
2023-10-17,9.8809,550442.2975065589,207.26675,126992.80382764399,0.55,20.09,3678.74,56858.26,157.76,18007.45,125.41999999999999,6486.2,17.75,2613.51,99.14,174.52,43.98,1036.82,28.53,29485.83,32.01698,1244.3845891,42.00009,2608.8638959,37.53018,910.6361503,17.163339999999998,484.3761689,0.87141,14.7321836,1.0905500000000001,51.3288802,74.01706999999999,3853.248485,54.69352,1395.0123192,1.9619600000000001,66.0610638,107.41,4476.35,36.12,924.74,0.05679,702134.169,0.092995,285523.43,0.00364,14650
2023-10-18,9.55285,538468.04587774,226.89029,147907.37599650602,0.56,20.400000000000002,3720.74,55860.46,158.62,17937.77,94.4,4082.08,17.3,2984.02,103.69,181.72,41.94,999.13,25.01,27460.78,32.72986,1263.0141173000002,40.50538,2722.3337629,37.59577,939.185874,16.46661,462.3212436,0.80789,13.585377600000001,1.0363300000000002,47.856250100000004,73.23524,3985.3478802,54.062380000000005,1401.5071176000001,1.8442200000000002,61.441627700000005,107.49,4454.24,34.95,904.36,0.05971,702211.902,0.08026,290172.03,0.00576,18495
2023-10-19,9.4456,572741.67671369,218.55159,138779.641805652,0.56,20.0,3709.93,54470.36,153.77,17512.46,136.13,6002.87,8.45,2103.21,105.86,186.45,41.06,948.74,23.04,26784.49,33.06339,1283.0710081,28.84164,3508.9507197000003,37.11022,923.8912774999999,14.336369999999999,389.26184820000003,0.79778,12.8940352,0.8240799999999999,33.1807372,61.90503,4792.0217278,51.44659,1313.1531257,1.6218599999999999,46.0747724,104.77,4301.27,33.56,869.48,0.0583,698014.401,0.086435,272871.03,0.00504,26485
2023-10-20,9.59049,642607.42142428,249.33546,138080.77011653202,0.6,21.38,3692.63,54710.75,154.3,17524.31,166.56,5940.139999999999,41.99,5206.24,111.87,191.48,39.68,919.82,23.09,26059.18,35.04549,1343.7174344999999,38.790850000000006,2642.1146088,38.198010000000004,943.1520278,17.46003,464.72497119999997,0.89005,14.3256815,1.0966,59.0275969,73.83634,3985.8320433,55.65804,1407.876999,1.98665,73.3532784,108.5,4427.36,33.79,875.91,0.0542,677282.637,0.071065,283764.35000000003,0.00308,17980
2023-10-21,7.72205,208235.771209784,181.52082,82785.08575055,0.64,22.04,3777.73,54291.64,155.6,16598.38,99.39999999999999,5725.35,18.69,2780.58,117.86,194.12,37.24,796.33,18.82,21475.77,33.365559999999995,1246.9787466,30.19193,1817.9539407,34.86283,866.1230478,11.434859999999999,309.8431479,0.94319,15.026889099999998,0.72831,31.412599399999998,63.557489999999994,3064.9326873,46.29769,1175.9661957,1.6715,46.439488499999996,112.49,4586.9,33.05,850.72,0.00125,11370.5,0,0,0,0
2023-10-22,0.88924,8196.423305445,110.04313,14764.541693610001,0.63,19.39,3592.45,41526.45,134.76,10102.45,2.16,326.29999999999995,13.66,985.94,108.01,183.02,28.21,453.46,0.0,0.0,31.904770000000003,1162.5721672,37.45918,1718.2782168,32.21069,780.0950202,10.88769,316.2940352,0.83362,14.216740000000001,0.60052,16.3811857,69.36395,2880.8503840000003,43.09838,1096.3890554,1.4341400000000002,30.5979257,101.38,3751.9,27.13,656.78,H,H,H,H,H,H
2023-10-23,6.35403,506421.94656747405,171.09366,99504.26370959,0.62,18.92,3456.95,46427.03,143.7,14054.17,137.99,5265.88,31.83,1990.49,98.39,164.42,31.45,690.58,14.88,15170.82,55.58851,2089.0078661000002,56.719139999999996,3616.9315508,50.80959,1284.1904439,20.92492,542.5075899999999,0.8874600000000001,15.165934700000001,0.74609,30.9420714,112.30765,5705.939416900001,71.73451,1826.6980339,1.63355,46.1080061,96.33,3625.19,27.92,688.83,0.0611,699670.385,0.08426,301212.18,0.0031,14755
2023-10-24,1.58922,27311.231902746,115.75,24844.094589017,0.63,17.45,3382.69,39260.52,131.13,10823.09,4.92,175.11,4.27,393.21,95.14,156.45,29.04,509.63,0.96,1558.97,29.19577,1154.7200927,30.21846,1554.6418579,29.0276,749.4506815000001,10.3443,253.3409875,0.74354,12.763865599999999,0.87463,46.1197935,59.41423,2709.3619506,39.3719,1002.7916690000001,1.61817,58.8836591,91.28,3251.0,25.36,589.25,H,H,H,H,H,H
2023-10-25,10.33856,670623.752630751,208.18407,143521.741708775,0.6,17.6,3538.37,52321.01,148.04,17530.21,109.28999999999999,4218.19,37.28,4108.51,102.44,160.66,39.75,902.99,29.88,29814.28,43.264,1665.5242220999999,48.002230000000004,3150.2194431000003,41.91223,1041.8465835,17.83819,474.8610324,0.9077599999999999,13.8775267,0.7733,29.5731175,91.26623000000001,4815.7436652,59.750420000000005,1516.7076158999998,1.68106,43.4506442,96.05,3781.82,26.79,680.25,0.05142,697256.7355495,0.11053,337825.77999999997,0.00398,19200
2023-10-26,9.54112,610352.511274074,208.0103,132458.85708541598,0.62,19.09,3516.11,53636.83,151.83,18385.13,125.69,8868.24,11.2,2633.78,105.19,173.58,37.77,875.18,23.81,26434.52,33.147729999999996,1334.6709251,39.03038,2876.2141387,35.249660000000006,840.0451647,15.09338,427.58746540000004,0.80899,13.9360783,0.92185,45.8828534,72.17811,4210.8850638,50.34304,1267.6326301,1.73084,59.8189317,95.63,3830.06,27.28,707.11,0.05903,715393.8,0.079495,244232.86999999997,0.00359,15915
2023-10-27,10.45388,698229.710984221,203.87135,137114.4925256,0.64,19.79,3542.75,51883.0,148.56,17897.44,96.44,6402.84,10.1,2629.84,108.32,184.33,37.44,879.55,22.87,26688.64,33.96454,1338.7822058000002,39.34707,2585.0280522,35.5405,863.7867714,15.542459999999998,440.9260404,0.75713,14.3944112,0.9400799999999999,38.4261364,73.31161,3923.810258,51.08296,1304.7128118,1.6972099999999999,52.8205476,96.19,3820.5,27.87,718.53,0.05588,681661.2180000001,0.09528,300303.2700000001,0.00482,20385
2023-10-28,2.52219,25050.29881501,131.28692,29774.910431999,0.64,20.939999999999998,3510.83,47773.87,143.37,14940.42,66.31,1167.34,44.96,1767.98,112.85,192.96,33.56,693.33,0.0,0.0,32.41971,1226.0245344,32.49209,1807.6210891,32.256980000000006,800.3757027000001,12.10972,331.5980424,0.8183800000000001,15.271689599999998,0.8753500000000001,34.473207,64.9118,3033.6456235,44.36670000000001,1131.9737451,1.6937300000000002,49.744896600000004,95.08,3796.51,25.36,666.16,H,H,H,H,H,H
2023-10-29,0.88717,7720.378988691001,106.80513,14187.082811720002,0.65,18.41,3441.31,39525.24,132.26,10416.29,0.5800000000000001,141.77,2.06,230.53,110.82,191.97,28.37,469.06,0.0,0.0,33.45532,1220.8171037000002,32.48019,1488.4595939,31.61039,771.7851059,11.390640000000001,277.4867915,0.85697,14.6705227,0.8144100000000001,28.535245599999996,65.93551,2709.2766976000003,43.00103,1049.2718974,1.67138,43.205768299999995,91.28,3318.14,22.07,539.95,H,H,H,H,H,H
2023-10-30,12.80427,725664.9600008599,240.40071,174667.010111797,0.7,21.599999999999998,3689.75,60412.71,159.53,20945.48,96.03999999999999,10489.24,27.95,3290.77,101.15,177.39,38.47,971.33,35.8,36443.67,53.07781,2145.9413415999998,58.043459999999996,4624.957745199999,48.75944,1248.6821584,22.448479999999996,635.0617915,0.84267,16.4546534,0.83198,26.1993568,111.12127,6770.899086799999,71.20792,1883.7439499,1.6746500000000002,42.6540102,97.74,4043.63,28.52,762.92,0.05993,695595.977,0.08855,280254.88,0.00191,6305
2023-10-31,10.92712,790124.552997412,386.44016,232904.726100989,0.63,20.22,3806.81,69055.27,176.85,24764.7,102.27000000000001,12685.72,17.91,3981.61,100.03,186.39,41.47,1139.9,21.82,24894.61,32.3136,1405.4259623,39.35025,3188.9227072000003,35.52982,879.8715265,16.277569999999997,581.3663745,0.7879499999999999,15.060927799999998,1.14432,53.5575214,71.66385,4594.3486695,51.80739,1461.237901,1.93227,68.6184492,110.92,4909.62,25.56,685.1,0.04213,642531.4111182,0.15757,1374174.42,0.00573,21725
2023-11-01,9.43829,614450.872810271,370.97079,164336.113207364,0.26,13.219999999999999,4054.29,75460.87,190.83,25401.44,87.87,5967.0199999999995,34.82,4470.81,99.56,185.55,43.03,916.54,23.78,28029.94,33.69017,1531.2509792,44.61255,4001.8335681000003,39.08621,1001.1109577999999,17.88533,659.5070192999999,0.87215,14.7164223,1.05793,48.281035100000004,78.30272,5533.084547300001,56.971540000000005,1660.6179770999997,1.93008,62.9974574,125.2,5831.32,30.87,891.48,0.05175,639676.1240000001,0.08921,316063.2299999999,0.00273,22860
2023-11-02,9.11413,624828.327931707,247.141,138716.915594551,0.28,14.36,3938.85,69440.58,178.21,22452.32,97.75,5030.25,141.45,8715.47,101.98,185.33,44.79,948.61,23.42,26512.34,32.196600000000004,1486.6181043000001,43.83676,4264.433121800001,39.25797000000001,987.2194329,17.81316,604.6553792999999,0.8526800000000001,15.4332137,1.1172600000000001,50.4872008,76.03336,5751.0512261,57.07113000000001,1591.8748122,1.9699400000000002,65.92041449999999,117.28,5478.2,29.09,848.04,0.05045,654378.283,0.089955,346445.73,0.00646,32865
2023-11-03,9.25829,554563.797321482,246.70546,133963.547200058,0.29000000000000004,14.08,3901.06,65932.18,172.13,21357.5,91.83,4512.99,111.79,7422.87,104.21,189.08,45.25,943.75,21.93,25991.13,33.05229,1529.6053335000001,43.747310000000006,3702.0796431,39.425799999999995,995.8394129000001,18.111980000000003,585.7590272,0.85396,15.503793,0.99134,42.8243354,76.7996,5231.6849766,57.53778,1581.5984401,1.8453,58.328128400000004,113.04,5169.38,29.92,858.59,0.06462,670642.298,0.08553,338716.06,0.00549,29265
2023-11-04,7.71825,192112.316033587,218.22083,89253.207002596,0.29000000000000004,13.9,3994.62,67589.37,170.62,21007.13,65.2,3660.47,34.36,5276.23,110.55,193.6,43.18,914.51,22.97,24510.34,32.8533,1468.4522894,35.368970000000004,2815.5773679999998,37.32418,1010.569658,13.858669999999998,431.2441056,1.02186,18.2347301,1.06823,51.1495383,68.22227000000001,4284.029657399999,51.182849999999995,1441.8137636000001,2.09009,69.3842684,117.02,5391.75,28.72,827.44,0.00114,6165.36,0,0,0,0
2023-11-05,0.97226,8965.143001091,118.63879,18831.476194194,0.28,12.200000000000001,3980.92,55497.82,154.87,14021.41,1.21,241.87,187.73,19566.6,107.19,189.62,39.65,774.86,H,H,35.0835,1474.3296259999997,34.753479999999996,2077.3768876,37.88679,1019.3243406,12.97214,345.02480399999996,1.0752899999999999,18.543315200000002,0.88035,30.053300200000002,69.83698,3551.7065135999997,50.85893,1364.3491446,1.9556399999999998,48.596615400000005,113.0,4790.32,25.45,687.13,H,H,H,H,H,H
2023-11-06,10.43801,619859.684449945,256.45393,143802.49680111298,0.32,14.2,3887.21,68024.65,174.54,22104.56,197.01999999999998,9214.47,65.17,5629.12,99.89,174.22,48.94,1106.68,28.57,27120.56,54.978989999999996,2504.2911884000005,64.40598,5067.1684162,56.64063,1546.3846483,24.98006,718.4113417,1.02569,19.494696700000002,0.91944,34.875819299999996,119.38497,7571.459604600001,81.62069,2264.79599,1.94513,54.370515999999995,115.57,5249.56,32.22,921.19,0.06318,659009.021786,0.08003,285271.71,0.00516,37730
2023-11-07,10.25056,564534.312276543,309.39605,146149.15025446398,0.37,16.29,3932.25,68423.73,172.5,21992.04,282.54,7470.969999999999,82.94,8328.86,101.54,180.66,46.95,1079.24,27.61,28766.96,33.98886,1581.9340814,41.861439999999995,3513.6961630000005,39.9799,1043.991187,16.84818,526.9136376,0.9161900000000001,17.4555868,1.1896300000000002,59.268096400000005,75.8503,5095.6302444,56.82808,1570.9048246000002,2.1058200000000005,76.72368320000001,120.68,5543.58,34.62,993.82,0.06035,613597.478,0.078255,292006.26,0.00464,14465
2023-11-08,10.20757,536433.16511866,301.13271,151792.151128914,0.49,19.5,4051.05,69096.38,180.92,22440.23,210.15,16384.88,43.01,4145.21,106.3,186.4,46.67,1084.15,26.92,27366.59,35.91406,1665.9681877,40.97983,3152.3859374999997,42.09627,1131.3548094999999,16.93413,509.4934391,0.95201,19.0613165,1.11144,48.7196494,76.89389,4818.3541251999995,59.0304,1640.8482485999998,2.06345,67.7809659,130.01,6059.3,39.65,1119.45,0.06978,632762.959,0.080815,289327.44999999995,0.00708,32105
2023-11-09,10.7865,613474.095790307,289.0359,155553.152021842,0.64,22.56,4077.12,71078.45,182.45,22847.15,239.25,8653.26,32.23,3626.67,110.62,192.0,46.4,1057.29,26.2,28162.36,37.90386,1768.1881403,41.60806,3639.2105871999997,43.89298,1216.3281166,16.72801,486.4920021,1.0124,20.9107803,1.27126,65.7276104,79.51192,5407.3987275,60.620990000000006,1702.8201187,2.2836600000000002,86.6383907,134.69,6335.58,39.5,1139.09,0.06852,645275.31,0.06895,269031.08,0.00681,30060
2023-11-10,11.05479,757196.204127046,358.80489,178989.270135153,0.84,28.86,4289.39,75086.84,192.05,22983.84,319.27,10009.09,145.59,19178.9,114.87,190.3,44.85,1135.07,26.06,26476.77,43.53457,2397.1796864999997,42.094899999999996,3179.9896041,48.48246,1769.6874625,16.78908,488.78177200000005,1.17222,25.8985226,1.15032,51.601624699999995,85.62947,5577.1692906,65.27154,2258.4692345000003,2.32254,77.5001473,153.17,7228.72,47.9,1364.11,0.06086,640725.505889,0.072275,297066.63,0.00338,16047.26
2023-11-11,2.40327,28212.307740319,136.76232,32831.979887902,0.96,33.82,4390.4,69374.71,190.87,19159.1,93.78,3233.58,13.77,1246.52,112.13,178.59,39.39,837.75,H,H,40.739940000000004,1738.2176798000003,27.31738,1684.8342299,45.04706,1362.5715919999998,10.741309999999999,286.95159889999996,1.3273199999999998,25.1684378,0.89494,35.5103982,68.05732,3423.0519097000006,55.78837,1649.5231908999997,2.22226,60.678836,156.9,7276.07,54.06,1514.69,H,H,H,H,H,H
2023-11-12,0.70866,7359.551193475,112.3592,15239.856961016001,0.83,23.580000000000002,3935.73,44733.39,153.86,10426.65,2.95,247.64,10.2,836.16,69.1,118.07,24.77,395.37,H,H,26.29727,1006.9817598000001,24.500030000000002,1111.8505839000002,28.928520000000002,734.8853329000001,9.65184,205.57137469999998,0.8784100000000001,14.9940387,0.74794,25.130604299999998,50.79730000000001,2118.8323437000004,38.58036,940.4567076000001,1.6263500000000002,40.124643,116.82,4673.47,37.86,983.13,H,H,H,H,H,H
2023-11-13,5.11595,548249.2337191,178.30131,91425.318635869,0.61,18.099999999999998,3417.7,47916.85,140.83,12927.6,418.87,9974.89,21.93,2446.07,82.83,117.23,40.97,820.84,19.82,19544.93,57.2161,2384.3236871,52.379059999999996,3037.3102823,52.96737,1582.1358512000002,21.425980000000003,517.9859057,1.06209,19.2627607,0.90527,32.3053812,109.59515999999999,5421.6339694,74.39335,2100.1217569,1.96736,51.5681419,95.39,3883.95,32.83,891.56,0.05315,646874.1170000001,0.07429,322607.83999999997,0.00164,7370
2023-11-14,5.2839,120692.67905321102,169.26574,63193.98357479201,0.67,19.950000000000003,3513.04,51371.31,135.8,13393.31,125.12,3674.67,11.47,1356.44,95.93,135.21,44.06,931.6,12.13,12475.76,27.214669999999998,1056.4445957,27.16616,1724.9874157,30.23671,784.9326821999999,11.40713,302.754534,0.8712799999999999,15.8320243,1.10805,55.3924579,54.38083,2781.4320114,41.64384,1087.6872162,1.97933,71.2244822,104.3,4306.36,38.02,998.02,H,H,H,H,H,H
2023-11-15,6.50087,568871.311564081,171.02485,93376.60541992901,0.74,21.57,3550.35,52638.59,138.0,14570.13,956.12,21511.390000000003,109.91,10119.32,106.11,153.47,44.31,955.86,17.9,17567.58,39.801790000000004,1504.4429016,39.51715,2499.6176035,41.112629999999996,1063.5436511,17.483870000000003,442.9718597,0.87401,16.758681799999998,1.02007,44.989394999999995,79.31894,4004.0605051,58.5965,1506.5155108,1.89408,61.74807679999999,110.07,4425.24,45.56,1145.72,0.04868,652931.22,0.131765,396719.23000000004,0.00503,19275
